Phi[deg],Theta[deg],dB(GainTotal)
12,156,-13.5117
14,156,-13.7291
16,156,-13.9726
18,156,-14.2404
20,156,-14.5298
22,156,-14.8363
24,156,-15.1541
26,156,-15.4751
28,156,-15.7891
30,156,-16.0835
32,156,-16.3439
34,156,-16.5552
36,156,-16.7027
38,156,-16.7748
40,156,-16.7647
42,156,-16.6719
44,156,-16.5021
46,156,-16.2659
48,156,-15.9771
50,156,-15.6503
52,156,-15.2995
54,156,-14.9368
56,156,-14.5722
58,156,-14.2136
60,156,-13.8666
62,156,-13.5357
64,156,-13.2237
66,156,-12.9327
68,156,-12.664
70,156,-12.4183
72,156,-12.1961
74,156,-11.9975
76,156,-11.8226
78,156,-11.6711
80,156,-11.543
82,156,-11.4379
84,156,-11.3559
86,156,-11.2965
88,156,-11.2597
90,156,-11.2454
-90,158,-10.7925
-88,158,-10.7801
-86,158,-10.7717
-84,158,-10.7671
-82,158,-10.7663
-80,158,-10.7694
-78,158,-10.7761
-76,158,-10.7864
-74,158,-10.8002
-72,158,-10.8174
-70,158,-10.8379
-68,158,-10.8616
-66,158,-10.8886
-64,158,-10.9188
-62,158,-10.9523
-60,158,-10.9891
-58,158,-11.0292
-56,158,-11.0727
-54,158,-11.1195
-52,158,-11.1696
-50,158,-11.2227
-48,158,-11.2785
-46,158,-11.3364
-44,158,-11.3959
-42,158,-11.4562
-40,158,-11.5163
-38,158,-11.5753
-36,158,-11.6318
-34,158,-11.6849
-32,158,-11.7333
-30,158,-11.7763
-28,158,-11.8129
-26,158,-11.8429
-24,158,-11.8661
-22,158,-11.8829
-20,158,-11.8942
-18,158,-11.901
-16,158,-11.9051
-14,158,-11.9083
-12,158,-11.913
-10,158,-11.9214
-8,158,-11.9361
-6,158,-11.9595
-4,158,-11.9942
-2,158,-12.0424
0,158,-12.1062
2,158,-12.1878
4,158,-12.2889
6,158,-12.411
8,158,-12.5554
10,158,-12.7232
12,158,-12.915
14,158,-13.1311
16,158,-13.3716
18,158,-13.6358
20,158,-13.9226
22,158,-14.2299
24,158,-14.5549
26,158,-14.8933
28,158,-15.2395
30,158,-15.5864
32,158,-15.9247
34,158,-16.2435
36,158,-16.5305
38,158,-16.7725
40,158,-16.9571
42,158,-17.0741
44,158,-17.1171
46,158,-17.0847
48,158,-16.9807
50,158,-16.8134
52,158,-16.594
54,158,-16.3351
56,158,-16.0492
58,158,-15.7475
60,158,-15.4399
62,158,-15.1342
64,158,-14.8366
66,158,-14.5518
68,158,-14.2833
70,158,-14.0337
72,158,-13.8046
74,158,-13.5974
76,158,-13.4128
78,158,-13.2513
80,158,-13.1133
82,158,-12.9989
84,158,-12.9081
86,158,-12.841
88,158,-12.7975
90,158,-12.7776
-90,160,-12.2936
-88,160,-12.2723
-86,160,-12.2479
-84,160,-12.2205
-82,160,-12.1905
-80,160,-12.1581
-78,160,-12.1235
-76,160,-12.0871
-74,160,-12.0492
-72,160,-12.01
-70,160,-11.9699
-68,160,-11.9294
-66,160,-11.8887
-64,160,-11.8483
-62,160,-11.8086
-60,160,-11.7701
-58,160,-11.733
-56,160,-11.6977
-54,160,-11.6645
-52,160,-11.6335
-50,160,-11.605
-48,160,-11.5787
-46,160,-11.5548
-44,160,-11.5331
-42,160,-11.5131
-40,160,-11.4947
-38,160,-11.4775
-36,160,-11.4611
-34,160,-11.4452
-32,160,-11.4294
-30,160,-11.4136
-28,160,-11.3978
-26,160,-11.382
-24,160,-11.3665
-22,160,-11.3518
-20,160,-11.3387
-18,160,-11.328
-16,160,-11.3208
-14,160,-11.3183
-12,160,-11.3219
-10,160,-11.3331
-8,160,-11.3532
-6,160,-11.3839
-4,160,-11.4266
-2,160,-11.4829
0,160,-11.554
2,160,-11.6414
4,160,-11.7463
6,160,-11.8698
8,160,-12.0129
10,160,-12.1764
12,160,-12.361
14,160,-12.5674
16,160,-12.7957
18,160,-13.0461
20,160,-13.3185
22,160,-13.6122
24,160,-13.9264
26,160,-14.2594
28,160,-14.6091
30,160,-14.9724
32,160,-15.3453
34,160,-15.7224
36,160,-16.0971
38,160,-16.4611
40,160,-16.805
42,160,-17.1182
44,160,-17.3898
46,160,-17.6095
48,160,-17.7689
50,160,-17.8628
52,160,-17.8897
54,160,-17.8525
56,160,-17.7577
58,160,-17.6144
60,160,-17.4332
62,160,-17.225
64,160,-16.9998
66,160,-16.7668
68,160,-16.5335
70,160,-16.3062
72,160,-16.0896
74,160,-15.8878
76,160,-15.7034
78,160,-15.5386
80,160,-15.3951
82,160,-15.274
84,160,-15.176
86,160,-15.1017
88,160,-15.0515
90,160,-15.0255
-90,162,-14.2321
-88,162,-14.1951
-86,162,-14.1423
-84,162,-14.0746
-82,162,-13.9934
-80,162,-13.9
-78,162,-13.7958
-76,162,-13.6824
-74,162,-13.5615
-72,162,-13.4345
-70,162,-13.3031
-68,162,-13.1686
-66,162,-13.0325
-64,162,-12.896
-62,162,-12.7602
-60,162,-12.6263
-58,162,-12.495
-56,162,-12.3672
-54,162,-12.2434
-52,162,-12.1243
-50,162,-12.01
-48,162,-11.901
-46,162,-11.7974
-44,162,-11.6992
-42,162,-11.6065
-40,162,-11.5192
-38,162,-11.4373
-36,162,-11.3606
-34,162,-11.2891
-32,162,-11.2228
-30,162,-11.1616
-28,162,-11.1056
-26,162,-11.0549
-24,162,-11.0099
-22,162,-10.9708
-20,162,-10.9381
-18,162,-10.9122
-16,162,-10.8938
-14,162,-10.8836
-12,162,-10.8823
-10,162,-10.8908
-8,162,-10.9098
-6,162,-10.9402
-4,162,-10.983
-2,162,-11.0389
0,162,-11.1089
2,162,-11.1938
4,162,-11.2944
6,162,-11.4113
8,162,-11.5455
10,162,-11.6974
12,162,-11.8677
14,162,-12.0569
16,162,-12.2655
18,162,-12.4938
20,162,-12.7422
22,162,-13.0107
24,162,-13.2994
26,162,-13.6081
28,162,-13.9365
30,162,-14.284
32,162,-14.6495
34,162,-15.0317
36,162,-15.4287
38,162,-15.8378
40,162,-16.2557
42,162,-16.678
44,162,-17.0992
46,162,-17.5128
48,162,-17.911
50,162,-18.2854
52,162,-18.6267
54,162,-18.9262
56,162,-19.1761
58,162,-19.3708
60,162,-19.5073
62,162,-19.5862
64,162,-19.6112
66,162,-19.5888
68,162,-19.5273
70,162,-19.436
72,162,-19.3242
74,162,-19.2006
76,162,-19.0729
78,162,-18.9478
80,162,-18.8305
82,162,-18.7255
84,162,-18.636
86,162,-18.5645
88,162,-18.5129
90,162,-18.4822
-90,164,-16.4699
-88,164,-16.407
-86,164,-16.306
-84,164,-16.1704
-82,164,-16.0042
-80,164,-15.8123
-78,164,-15.5996
-76,164,-15.3708
-74,164,-15.1304
-72,164,-14.8824
-70,164,-14.6305
-68,164,-14.3778
-66,164,-14.1267
-64,164,-13.8794
-62,164,-13.6377
-60,164,-13.4029
-58,164,-13.1761
-56,164,-12.9579
-54,164,-12.7491
-52,164,-12.55
-50,164,-12.3608
-48,164,-12.1816
-46,164,-12.0124
-44,164,-11.8532
-42,164,-11.7039
-40,164,-11.5644
-38,164,-11.4344
-36,164,-11.3138
-34,164,-11.2025
-32,164,-11.1003
-30,164,-11.0071
-28,164,-10.9229
-26,164,-10.8477
-24,164,-10.7814
-22,164,-10.7242
-20,164,-10.6763
-18,164,-10.6378
-16,164,-10.609
-14,164,-10.5901
-12,164,-10.5817
-10,164,-10.584
-8,164,-10.5974
-6,164,-10.6224
-4,164,-10.6594
-2,164,-10.709
0,164,-10.7716
2,164,-10.8476
4,164,-10.9376
6,164,-11.042
8,164,-11.1612
10,164,-11.2957
12,164,-11.446
14,164,-11.6124
16,164,-11.7953
18,164,-11.9951
20,164,-12.2123
22,164,-12.447
24,164,-12.6997
26,164,-12.9706
28,164,-13.2601
30,164,-13.5684
32,164,-13.8957
34,164,-14.2423
36,164,-14.6081
38,164,-14.9934
40,164,-15.3981
42,164,-15.8219
44,164,-16.2645
46,164,-16.7253
48,164,-17.2035
50,164,-17.6977
52,164,-18.2062
54,164,-18.7265
56,164,-19.2557
58,164,-19.7897
60,164,-20.3237
62,164,-20.8518
64,164,-21.367
66,164,-21.8619
68,164,-22.3283
70,164,-22.7584
72,164,-23.145
74,164,-23.4827
76,164,-23.7683
78,164,-24.001
80,164,-24.1826
82,164,-24.3171
84,164,-24.4097
86,164,-24.466
88,164,-24.4916
90,164,-24.4908
-90,166,-18.1282
-88,166,-18.0428
-86,166,-17.8948
-84,166,-17.6913
-82,166,-17.4415
-80,166,-17.1552
-78,166,-16.8418
-76,166,-16.51
-74,166,-16.1675
-72,166,-15.8205
-70,166,-15.4741
-68,166,-15.1323
-66,166,-14.7979
-64,166,-14.4733
-62,166,-14.1601
-60,166,-13.8593
-58,166,-13.5716
-56,166,-13.2975
-54,166,-13.0372
-52,166,-12.7906
-50,166,-12.5576
-48,166,-12.3382
-46,166,-12.132
-44,166,-11.9387
-42,166,-11.7581
-40,166,-11.5899
-38,166,-11.4336
-36,166,-11.2891
-34,166,-11.1561
-32,166,-11.0342
-30,166,-10.9234
-28,166,-10.8233
-26,166,-10.7339
-24,166,-10.6549
-22,166,-10.5865
-20,166,-10.5284
-18,166,-10.4808
-16,166,-10.4436
-14,166,-10.417
-12,166,-10.4009
-10,166,-10.3956
-8,166,-10.4012
-6,166,-10.4178
-4,166,-10.4457
-2,166,-10.4851
0,166,-10.5362
2,166,-10.5992
4,166,-10.6743
6,166,-10.7619
8,166,-10.862
10,166,-10.9751
12,166,-11.1013
14,166,-11.2409
16,166,-11.3941
18,166,-11.5611
20,166,-11.7423
22,166,-11.938
24,166,-12.1482
26,166,-12.3735
28,166,-12.6139
30,166,-12.8699
32,166,-13.1418
34,166,-13.43
36,166,-13.7347
38,166,-14.0565
40,166,-14.3957
42,166,-14.753
44,166,-15.1288
46,166,-15.5238
48,166,-15.9386
50,166,-16.374
52,166,-16.8309
54,166,-17.3102
56,166,-17.813
58,166,-18.3405
60,166,-18.8941
62,166,-19.4752
64,166,-20.0854
66,166,-20.7265
68,166,-21.4004
70,166,-22.1085
72,166,-22.8524
74,166,-23.6325
76,166,-24.4474
78,166,-25.2927
80,166,-26.1577
82,166,-27.0222
84,166,-27.8505
86,166,-28.5865
88,166,-29.154
90,166,-29.4715
-90,168,-17.7094
-88,168,-17.6437
-86,168,-17.5215
-84,168,-17.3483
-82,168,-17.1313
-80,168,-16.8783
-78,168,-16.5975
-76,168,-16.2966
-74,168,-15.9826
-72,168,-15.6612
-70,168,-15.3374
-68,168,-15.0153
-66,168,-14.698
-64,168,-14.3878
-62,168,-14.0867
-60,168,-13.7958
-58,168,-13.5162
-56,168,-13.2485
-54,168,-12.993
-52,168,-12.75
-50,168,-12.5196
-48,168,-12.3016
-46,168,-12.0961
-44,168,-11.9028
-42,168,-11.7216
-40,168,-11.5522
-38,168,-11.3944
-36,168,-11.2481
-34,168,-11.1129
-32,168,-10.9887
-30,168,-10.8752
-28,168,-10.7724
-26,168,-10.68
-24,168,-10.5978
-22,168,-10.5259
-20,168,-10.464
-18,168,-10.4121
-16,168,-10.3702
-14,168,-10.3382
-12,168,-10.316
-10,168,-10.3038
-8,168,-10.3014
-6,168,-10.309
-4,168,-10.3266
-2,168,-10.3542
0,168,-10.3919
2,168,-10.4398
4,168,-10.4979
6,168,-10.5663
8,168,-10.6451
10,168,-10.7345
12,168,-10.8344
14,168,-10.945
16,168,-11.0664
18,168,-11.1986
20,168,-11.3418
22,168,-11.496
24,168,-11.6614
26,168,-11.8379
28,168,-12.0258
30,168,-12.2251
32,168,-12.4358
34,168,-12.6581
36,168,-12.8921
38,168,-13.1377
40,168,-13.3952
42,168,-13.6644
44,168,-13.9455
46,168,-14.2385
48,168,-14.5433
50,168,-14.8599
52,168,-15.1881
54,168,-15.5277
56,168,-15.8785
58,168,-16.2399
60,168,-16.6114
62,168,-16.992
64,168,-17.3806
66,168,-17.7756
68,168,-18.1749
70,168,-18.5758
72,168,-18.975
74,168,-19.368
76,168,-19.7495
78,168,-20.1132
80,168,-20.4516
82,168,-20.7561
84,168,-21.018
86,168,-21.2282
88,168,-21.3787
90,168,-21.4633
-90,170,-15.7884
-88,170,-15.7561
-86,170,-15.6921
-84,170,-15.598
-82,170,-15.4764
-80,170,-15.3304
-78,170,-15.1634
-76,170,-14.9789
-74,170,-14.7804
-72,170,-14.5713
-70,170,-14.3547
-68,170,-14.1333
-66,170,-13.9097
-64,170,-13.686
-62,170,-13.464
-60,170,-13.2452
-58,170,-13.031
-56,170,-12.8224
-54,170,-12.6201
-52,170,-12.4249
-50,170,-12.2373
-48,170,-12.0577
-46,170,-11.8863
-44,170,-11.7235
-42,170,-11.5693
-40,170,-11.4238
-38,170,-11.2871
-36,170,-11.1592
-34,170,-11.0401
-32,170,-10.9298
-30,170,-10.8283
-28,170,-10.7354
-26,170,-10.6512
-24,170,-10.5756
-22,170,-10.5086
-20,170,-10.4501
-18,170,-10.4
-16,170,-10.3583
-14,170,-10.325
-12,170,-10.3
-10,170,-10.2833
-8,170,-10.2749
-6,170,-10.2747
-4,170,-10.2828
-2,170,-10.2991
0,170,-10.3236
2,170,-10.3563
4,170,-10.3972
6,170,-10.4462
8,170,-10.5034
10,170,-10.5687
12,170,-10.6422
14,170,-10.7237
16,170,-10.8132
18,170,-10.9108
20,170,-11.0163
22,170,-11.1298
24,170,-11.2511
26,170,-11.3801
28,170,-11.5169
30,170,-11.6612
32,170,-11.813
34,170,-11.972
36,170,-12.1382
38,170,-12.3113
40,170,-12.4911
42,170,-12.6773
44,170,-12.8696
46,170,-13.0676
48,170,-13.2708
50,170,-13.4789
52,170,-13.6911
54,170,-13.9069
56,170,-14.1255
58,170,-14.346
60,170,-14.5673
62,170,-14.7885
64,170,-15.0081
66,170,-15.2247
68,170,-15.4368
70,170,-15.6426
72,170,-15.8403
74,170,-16.0277
76,170,-16.2028
78,170,-16.3635
80,170,-16.5074
82,170,-16.6326
84,170,-16.7371
86,170,-16.819
88,170,-16.8771
90,170,-16.9102
-90,172,-13.8284
-88,172,-13.8145
-86,172,-13.7854
-84,172,-13.7415
-82,172,-13.6835
-80,172,-13.6124
-78,172,-13.5293
-76,172,-13.4353
-74,172,-13.3317
-72,172,-13.2198
-70,172,-13.101
-68,172,-12.9765
-66,172,-12.8477
-64,172,-12.7157
-62,172,-12.5816
-60,172,-12.4466
-58,172,-12.3115
-56,172,-12.1773
-54,172,-12.0446
-52,172,-11.9143
-50,172,-11.7868
-48,172,-11.6627
-46,172,-11.5426
-44,172,-11.4267
-42,172,-11.3155
-40,172,-11.2092
-38,172,-11.1081
-36,172,-11.0123
-34,172,-10.9222
-32,172,-10.8377
-30,172,-10.7591
-28,172,-10.6864
-26,172,-10.6198
-24,172,-10.5592
-22,172,-10.5047
-20,172,-10.4564
-18,172,-10.4142
-16,172,-10.3783
-14,172,-10.3485
-12,172,-10.3249
-10,172,-10.3076
-8,172,-10.2964
-6,172,-10.2914
-4,172,-10.2925
-2,172,-10.2997
0,172,-10.313
2,172,-10.3323
4,172,-10.3576
6,172,-10.3889
8,172,-10.426
10,172,-10.469
12,172,-10.5177
14,172,-10.572
16,172,-10.6319
18,172,-10.6973
20,172,-10.768
22,172,-10.844
24,172,-10.925
26,172,-11.011
28,172,-11.1017
30,172,-11.197
32,172,-11.2967
34,172,-11.4006
36,172,-11.5083
38,172,-11.6197
40,172,-11.7344
42,172,-11.8522
44,172,-11.9725
46,172,-12.0952
48,172,-12.2196
50,172,-12.3455
52,172,-12.4722
54,172,-12.5993
56,172,-12.7262
58,172,-12.8522
60,172,-12.9768
62,172,-13.0992
64,172,-13.2187
66,172,-13.3346
68,172,-13.446
70,172,-13.5523
72,172,-13.6526
74,172,-13.746
76,172,-13.832
78,172,-13.9096
80,172,-13.9782
82,172,-14.0372
84,172,-14.0859
86,172,-14.1239
88,172,-14.1508
90,172,-14.1663
-90,174,-12.3064
-88,174,-12.3007
-86,174,-12.2883
-84,174,-12.2692
-82,174,-12.2438
-80,174,-12.2123
-78,174,-12.1749
-76,174,-12.1321
-74,174,-12.0842
-72,174,-12.0317
-70,174,-11.9751
-68,174,-11.9147
-66,174,-11.8512
-64,174,-11.785
-62,174,-11.7166
-60,174,-11.6465
-58,174,-11.5752
-56,174,-11.5031
-54,174,-11.4307
-52,174,-11.3584
-50,174,-11.2865
-48,174,-11.2155
-46,174,-11.1457
-44,174,-11.0774
-42,174,-11.0109
-40,174,-10.9465
-38,174,-10.8845
-36,174,-10.825
-34,174,-10.7682
-32,174,-10.7144
-30,174,-10.6637
-28,174,-10.6162
-26,174,-10.5721
-24,174,-10.5315
-22,174,-10.4945
-20,174,-10.4612
-18,174,-10.4316
-16,174,-10.4058
-14,174,-10.3838
-12,174,-10.3657
-10,174,-10.3516
-8,174,-10.3413
-6,174,-10.3349
-4,174,-10.3325
-2,174,-10.3339
0,174,-10.3393
2,174,-10.3485
4,174,-10.3615
6,174,-10.3783
8,174,-10.3987
10,174,-10.4228
12,174,-10.4505
14,174,-10.4817
16,174,-10.5163
18,174,-10.5541
20,174,-10.5952
22,174,-10.6393
24,174,-10.6863
26,174,-10.7361
28,174,-10.7886
30,174,-10.8435
32,174,-10.9007
34,174,-10.96
36,174,-11.0212
38,174,-11.0842
40,174,-11.1486
42,174,-11.2142
44,174,-11.2808
46,174,-11.3481
48,174,-11.4159
50,174,-11.4838
52,174,-11.5516
54,174,-11.619
56,174,-11.6856
58,174,-11.7511
60,174,-11.8152
62,174,-11.8776
64,174,-11.9379
66,174,-11.9958
68,174,-12.0509
70,174,-12.103
72,174,-12.1517
74,174,-12.1967
76,174,-12.2378
78,174,-12.2747
80,174,-12.307
82,174,-12.3347
