Phi[deg],Theta[deg],dB(GainTotal)
48,120,-13.0214
50,120,-12.9807
52,120,-12.9464
54,120,-12.9172
56,120,-12.8896
58,120,-12.8601
60,120,-12.8262
62,120,-12.7886
64,120,-12.7504
66,120,-12.7176
68,120,-12.6973
70,120,-12.6964
72,120,-12.7207
74,120,-12.7737
76,120,-12.8563
78,120,-12.9663
80,120,-13.0987
82,120,-13.2458
84,120,-13.3983
86,120,-13.5457
88,120,-13.6781
90,120,-13.7872
-90,122,-9.89895
-88,122,-9.84685
-86,122,-9.80095
-84,122,-9.76456
-82,122,-9.74104
-80,122,-9.73344
-78,122,-9.74408
-76,122,-9.77424
-74,122,-9.82382
-72,122,-9.8911
-70,122,-9.97257
-68,122,-10.0629
-66,122,-10.1553
-64,122,-10.2419
-62,122,-10.315
-60,122,-10.3684
-58,122,-10.3983
-56,122,-10.4046
-54,122,-10.3911
-52,122,-10.3651
-50,122,-10.3358
-48,122,-10.313
-46,122,-10.3059
-44,122,-10.3215
-42,122,-10.3645
-40,122,-10.4364
-38,122,-10.5362
-36,122,-10.6607
-34,122,-10.8051
-32,122,-10.9644
-30,122,-11.1342
-28,122,-11.3122
-26,122,-11.4988
-24,122,-11.6978
-22,122,-11.9159
-20,122,-12.1623
-18,122,-12.4474
-16,122,-12.7815
-14,122,-13.1735
-12,122,-13.6288
-10,122,-14.1462
-8,122,-14.7143
-6,122,-15.3053
-4,122,-15.8689
-2,122,-16.3302
0,122,-16.6027
2,122,-16.6206
4,122,-16.3758
6,122,-15.9238
8,122,-15.353
10,122,-14.7481
12,122,-14.1712
14,122,-13.6607
16,122,-13.2374
18,122,-12.91
20,122,-12.6796
22,122,-12.5423
24,122,-12.4902
26,122,-12.512
28,122,-12.5935
30,122,-12.7175
32,122,-12.865
34,122,-13.0169
36,122,-13.1559
38,122,-13.2694
40,122,-13.3512
42,122,-13.4016
44,122,-13.4264
46,122,-13.4336
48,122,-13.4312
50,122,-13.4247
52,122,-13.4163
54,122,-13.4054
56,122,-13.3892
58,122,-13.3654
60,122,-13.3326
62,122,-13.2926
64,122,-13.2497
66,122,-13.2107
68,122,-13.1835
70,122,-13.1758
72,122,-13.1939
74,122,-13.2417
76,122,-13.3206
78,122,-13.4287
80,122,-13.561
82,122,-13.7102
84,122,-13.8667
86,122,-14.0198
88,122,-14.1592
90,122,-14.2759
-90,124,-10.1801
-88,124,-10.1249
-86,124,-10.0795
-84,124,-10.0473
-82,124,-10.0316
-80,124,-10.0353
-78,124,-10.0603
-76,124,-10.1076
-74,124,-10.1766
-72,124,-10.2651
-70,124,-10.3688
-68,124,-10.4819
-66,124,-10.5967
-64,124,-10.7044
-62,124,-10.7964
-60,124,-10.8652
-58,124,-10.9061
-56,124,-10.9185
-54,124,-10.9056
-52,124,-10.8744
-50,124,-10.8345
-48,124,-10.7963
-46,124,-10.7693
-44,124,-10.7615
-42,124,-10.778
-40,124,-10.8213
-38,124,-10.8912
-36,124,-10.9852
-34,124,-11.0995
-32,124,-11.23
-30,124,-11.3731
-28,124,-11.5274
-26,124,-11.6938
-24,124,-11.8764
-22,124,-12.0825
-20,124,-12.3216
-18,124,-12.6045
-16,124,-12.9427
-14,124,-13.3466
-12,124,-13.8239
-10,124,-14.3771
-8,124,-14.9991
-6,124,-15.6669
-4,124,-16.3318
-2,124,-16.9122
0,124,-17.3001
2,124,-17.3976
4,124,-17.1732
6,124,-16.6849
8,124,-16.0421
10,124,-15.3517
12,124,-14.6897
14,124,-14.1012
16,124,-13.6084
18,124,-13.22
20,124,-12.9363
22,124,-12.7526
24,124,-12.6608
26,124,-12.65
28,124,-12.7066
30,124,-12.815
32,124,-12.9577
34,124,-13.1168
36,124,-13.2754
38,124,-13.4198
40,124,-13.5412
42,124,-13.6364
44,124,-13.7068
46,124,-13.7571
48,124,-13.7926
50,124,-13.8174
52,124,-13.8335
54,124,-13.8405
56,124,-13.8368
58,124,-13.8209
60,124,-13.7929
62,124,-13.7552
64,124,-13.7132
66,124,-13.6741
68,124,-13.6462
70,124,-13.6377
72,124,-13.655
74,124,-13.7025
76,124,-13.7816
78,124,-13.8907
80,124,-14.0251
82,124,-14.1774
84,124,-14.3381
86,124,-14.4963
88,124,-14.6413
90,124,-14.7638
-90,126,-10.4042
-88,126,-10.3496
-86,126,-10.3093
-84,126,-10.2864
-82,126,-10.2839
-80,126,-10.3045
-78,126,-10.3497
-76,126,-10.42
-74,126,-10.5144
-72,126,-10.6299
-70,126,-10.7619
-68,126,-10.9035
-66,126,-11.0461
-64,126,-11.1798
-62,126,-11.2946
-60,126,-11.3817
-58,126,-11.4354
-56,126,-11.454
-54,126,-11.4405
-52,126,-11.4021
-50,126,-11.3488
-48,126,-11.2916
-46,126,-11.2411
-44,126,-11.206
-42,126,-11.1923
-40,126,-11.2034
-38,126,-11.2399
-36,126,-11.3004
-34,126,-11.382
-32,126,-11.4817
-30,126,-11.5969
-28,126,-11.7271
-26,126,-11.874
-24,126,-12.0421
-22,126,-12.239
-20,126,-12.4742
-18,126,-12.7591
-16,126,-13.1058
-14,126,-13.5259
-12,126,-14.0295
-10,126,-14.6224
-8,126,-15.3029
-6,126,-16.0541
-4,126,-16.8323
-2,126,-17.5527
0,126,-18.0857
2,126,-18.2919
4,126,-18.1032
6,126,-17.5765
8,126,-16.8502
10,126,-16.0616
12,126,-15.3048
14,126,-14.6314
16,126,-14.065
18,126,-13.6128
20,126,-13.2736
22,126,-13.0413
24,126,-12.9069
26,126,-12.8592
28,126,-12.8852
30,126,-12.9699
32,126,-13.0972
34,126,-13.2502
36,126,-13.413
38,126,-13.5715
40,126,-13.7157
42,126,-13.8396
44,126,-13.9417
46,126,-14.0236
48,126,-14.0882
50,126,-14.1382
52,126,-14.175
54,126,-14.1986
56,126,-14.2081
58,126,-14.2031
60,126,-14.1845
62,126,-14.1556
64,126,-14.1218
66,126,-14.0907
68,126,-14.0705
70,126,-14.0692
72,126,-14.0932
74,126,-14.147
76,126,-14.232
78,126,-14.3467
80,126,-14.4868
82,126,-14.6448
84,126,-14.8113
86,126,-14.9753
88,126,-15.1259
90,126,-15.2533
-90,128,-10.5579
-88,128,-10.5078
-86,128,-10.4768
-84,128,-10.4675
-82,128,-10.4828
-80,128,-10.5248
-78,128,-10.5946
-76,128,-10.6923
-74,128,-10.8164
-72,128,-10.9637
-70,128,-11.1287
-68,128,-11.3037
-66,128,-11.4793
-64,128,-11.6442
-62,128,-11.7869
-60,128,-11.8971
-58,128,-11.9677
-56,128,-11.9959
-54,128,-11.9842
-52,128,-11.94
-50,128,-11.874
-48,128,-11.798
-46,128,-11.7238
-44,128,-11.6609
-42,128,-11.6164
-40,128,-11.5946
-38,128,-11.597
-36,128,-11.6232
-34,128,-11.6716
-32,128,-11.74
-30,128,-11.8273
-28,128,-11.9336
-26,128,-12.0615
-24,128,-12.2158
-22,128,-12.4043
-20,128,-12.6367
-18,128,-12.9242
-16,128,-13.2794
-14,128,-13.7148
-12,128,-14.2422
-10,128,-14.8709
-8,128,-15.6044
-6,128,-16.4331
-4,128,-17.3221
-2,128,-18.1901
0,128,-18.892
2,128,-19.2421
4,128,-19.1178
6,128,-18.5636
8,128,-17.7523
10,128,-16.8607
12,128,-16.0052
14,128,-15.245
16,128,-14.604
18,128,-14.0876
20,128,-13.6923
22,128,-13.4103
24,128,-13.2312
26,128,-13.1432
28,128,-13.1333
30,128,-13.187
32,128,-13.289
34,128,-13.4235
36,128,-13.5752
38,128,-13.7307
40,128,-13.8791
42,128,-14.0132
44,128,-14.1296
46,128,-14.2277
48,128,-14.3085
50,128,-14.3737
52,128,-14.4243
54,128,-14.4605
56,128,-14.4824
58,128,-14.49
60,128,-14.4851
62,128,-14.4711
64,128,-14.4534
66,128,-14.4389
68,128,-14.4355
70,128,-14.4503
72,128,-14.4895
74,128,-14.5571
76,128,-14.6548
78,128,-14.7809
80,128,-14.9312
82,128,-15.0985
84,128,-15.2733
86,128,-15.4446
88,128,-15.6011
90,128,-15.7329
-90,130,-10.6252
-88,130,-10.5831
-86,130,-10.5646
-84,130,-10.5722
-82,130,-10.608
-80,130,-10.6737
-78,130,-10.7703
-76,130,-10.8974
-74,130,-11.0533
-72,130,-11.2344
-70,130,-11.4348
-68,130,-11.6466
-66,130,-11.8591
-64,130,-12.0603
-62,130,-12.2372
-60,130,-12.3778
-58,130,-12.4731
-56,130,-12.519
-54,130,-12.5172
-52,130,-12.4749
-50,130,-12.4029
-48,130,-12.3142
-46,130,-12.2213
-44,130,-12.135
-42,130,-12.0633
-40,130,-12.0116
-38,130,-11.9824
-36,130,-11.9765
-34,130,-11.9932
-32,130,-12.0318
-30,130,-12.092
-28,130,-12.1751
-26,130,-12.2841
-24,130,-12.4244
-22,130,-12.6037
-20,130,-12.8316
-18,130,-13.1191
-16,130,-13.4788
-14,130,-13.9237
-12,130,-14.4666
-10,130,-15.1194
-8,130,-15.8898
-6,130,-16.7757
-4,130,-17.7528
-2,130,-18.7505
0,130,-19.6218
2,130,-20.1433
4,130,-20.1251
6,130,-19.577
8,130,-18.7004
10,130,-17.7172
12,130,-16.7707
14,130,-15.9295
16,130,-15.2184
18,130,-14.641
20,130,-14.1915
22,130,-13.8602
24,130,-13.6356
26,130,-13.505
28,130,-13.4549
30,130,-13.4713
32,130,-13.5393
34,130,-13.6439
36,130,-13.7707
38,130,-13.9067
40,130,-14.0411
42,130,-14.1664
44,130,-14.2781
46,130,-14.3744
48,130,-14.4556
50,130,-14.5225
52,130,-14.5763
54,130,-14.6177
56,130,-14.6472
58,130,-14.6659
60,130,-14.6757
62,130,-14.6799
64,130,-14.6832
66,130,-14.6917
68,130,-14.7119
70,130,-14.7501
72,130,-14.8115
74,130,-14.8997
76,130,-15.0156
78,130,-15.1579
80,130,-15.3222
82,130,-15.5012
84,130,-15.6857
86,130,-15.8644
88,130,-16.0261
90,130,-16.1605
-90,132,-10.5925
-88,132,-10.5609
-86,132,-10.5568
-84,132,-10.5823
-82,132,-10.6391
-80,132,-10.7285
-78,132,-10.8511
-76,132,-11.0064
-74,132,-11.1926
-72,132,-11.4061
-70,132,-11.6411
-68,132,-11.8896
-66,132,-12.1409
-64,132,-12.3822
-62,132,-12.5996
-60,132,-12.7796
-58,132,-12.9115
-56,132,-12.9892
-54,132,-13.0124
-52,132,-12.9872
-50,132,-12.9242
-48,132,-12.8364
-46,132,-12.737
-44,132,-12.6377
-42,132,-12.5479
-40,132,-12.4737
-38,132,-12.4192
-36,132,-12.3861
-34,132,-12.3752
-32,132,-12.3869
-30,132,-12.4221
-28,132,-12.4829
-26,132,-12.5731
-24,132,-12.6984
-22,132,-12.8663
-20,132,-13.0861
-18,132,-13.3688
-16,132,-13.7261
-14,132,-14.171
-12,132,-14.7167
-10,132,-15.3761
-8,132,-16.1595
-6,132,-17.07
-4,132,-18.0927
-2,132,-19.1712
0,132,-20.1715
2,132,-20.8591
4,132,-20.9872
6,132,-20.506
8,132,-19.6174
10,132,-18.5812
12,132,-17.5704
14,132,-16.6664
16,132,-15.8976
18,132,-15.2674
20,132,-14.7691
22,132,-14.3915
24,132,-14.1222
26,132,-13.9479
28,132,-13.8548
30,132,-13.8288
32,132,-13.8555
34,132,-13.9205
36,132,-14.0101
38,132,-14.1118
40,132,-14.2156
42,132,-14.3139
44,132,-14.4022
46,132,-14.4784
48,132,-14.5426
50,132,-14.5956
52,132,-14.6391
54,132,-14.6742
56,132,-14.7026
58,132,-14.7256
60,132,-14.7455
62,132,-14.7651
64,132,-14.7884
66,132,-14.8201
68,132,-14.8653
70,132,-14.9287
72,132,-15.0144
74,132,-15.1247
76,132,-15.2601
78,132,-15.4187
80,132,-15.596
82,132,-15.7848
84,132,-15.9756
86,132,-16.1577
88,132,-16.3196
90,132,-16.4512
-90,134,-10.4564
-88,134,-10.4364
-86,134,-10.4469
-84,134,-10.4894
-82,134,-10.5652
-80,134,-10.6754
-78,134,-10.8203
-76,134,-10.9993
-74,134,-11.2109
-72,134,-11.4517
-70,134,-11.7165
-68,134,-11.9977
-66,134,-12.2855
-64,134,-12.5674
-62,134,-12.8297
-60,134,-13.058
-58,134,-13.24
-56,134,-13.3671
-54,134,-13.4365
-52,134,-13.4515
-50,134,-13.4206
-48,134,-13.3557
-46,134,-13.2699
-44,134,-13.1754
-42,134,-13.0823
-40,134,-12.9984
-38,134,-12.9289
-36,134,-12.877
-34,134,-12.8449
-32,134,-12.8345
-30,134,-12.8479
-28,134,-12.8881
-26,134,-12.9595
-24,134,-13.0683
-22,134,-13.2218
-20,134,-13.4291
-18,134,-13.7003
-16,134,-14.0467
-14,134,-14.4804
-12,134,-15.0138
-10,134,-15.6594
-8,134,-16.4279
-6,134,-17.3243
-4,134,-18.3388
-2,134,-19.4271
0,134,-20.4765
2,134,-21.2733
4,134,-21.5564
6,134,-21.2141
8,134,-20.4022
10,134,-19.3859
12,134,-18.3621
14,134,-17.4298
16,134,-16.6263
18,134,-15.9588
20,134,-15.4215
22,134,-15.0039
24,134,-14.6931
26,134,-14.4758
28,134,-14.3381
30,134,-14.2661
32,134,-14.2456
34,134,-14.2628
36,134,-14.3046
38,134,-14.3595
40,134,-14.418
42,134,-14.4731
44,134,-14.521
46,134,-14.5598
48,134,-14.5901
50,134,-14.6133
52,134,-14.6315
54,134,-14.6468
56,134,-14.6614
58,134,-14.6773
60,134,-14.6968
62,134,-14.7224
64,134,-14.7571
66,134,-14.8042
68,134,-14.8671
70,134,-14.9491
72,134,-15.0524
74,134,-15.1781
76,134,-15.3258
78,134,-15.4928
80,134,-15.6741
82,134,-15.8626
84,134,-16.0492
86,134,-16.2233
88,134,-16.3744
90,134,-16.4928
-90,136,-10.2301
-88,136,-10.2217
-86,136,-10.2453
-84,136,-10.3023
-82,136,-10.3935
-80,136,-10.5197
-78,136,-10.6811
-76,136,-10.8773
-74,136,-11.1068
-72,136,-11.3669
-70,136,-11.6534
-68,136,-11.9598
-66,136,-12.2777
-64,136,-12.5962
-62,136,-12.9027
-60,136,-13.1836
-58,136,-13.4258
-56,136,-13.6189
-54,136,-13.7565
-52,136,-13.8378
-50,136,-13.8675
-48,136,-13.8543
-46,136,-13.8095
-44,136,-13.7446
-42,136,-13.6702
-40,136,-13.5949
-38,136,-13.5256
-36,136,-13.4671
-34,136,-13.4235
-32,136,-13.398
-30,136,-13.3942
-28,136,-13.4163
-26,136,-13.4696
-24,136,-13.5605
-22,136,-13.6963
-20,136,-13.8858
-18,136,-14.1384
-16,136,-14.4642
-14,136,-14.8742
-12,136,-15.3793
-10,136,-15.9901
-8,136,-16.7155
-6,136,-17.5591
-4,136,-18.5118
-2,136,-19.5366
0,136,-20.5419
2,136,-21.3556
4,136,-21.7519
6,136,-21.5914
8,136,-20.9521
10,136,-20.0529
12,136,-19.0917
14,136,-18.1843
16,136,-17.3823
18,136,-16.7017
20,136,-16.1418
22,136,-15.6946
24,136,-15.3487
26,136,-15.0914
28,136,-14.9094
30,136,-14.789
32,136,-14.7167
34,136,-14.6792
36,136,-14.6643
38,136,-14.6612
40,136,-14.6617
42,136,-14.6599
44,136,-14.6527
46,136,-14.6394
48,136,-14.621
50,136,-14.5999
52,136,-14.5787
54,136,-14.5605
56,136,-14.5477
58,136,-14.5428
60,136,-14.548
62,136,-14.5654
64,136,-14.597
66,136,-14.6449
68,136,-14.711
70,136,-14.7968
72,136,-14.9029
74,136,-15.0291
76,136,-15.1736
78,136,-15.333
80,136,-15.502
82,136,-15.6736
84,136,-15.8394
86,136,-15.9898
88,136,-16.1158
90,136,-16.2093
-90,138,-9.94468
-88,138,-9.94678
-86,138,-9.98149
-84,138,-10.0496
-82,138,-10.1519
-80,138,-10.2888
-78,138,-10.4604
-76,138,-10.6666
-74,138,-10.9061
-72,138,-11.177
-70,138,-11.4758
-68,138,-11.7979
-66,138,-12.1366
-64,138,-12.4832
-62,138,-12.8275
-60,138,-13.1577
-58,138,-13.4618
-56,138,-13.7283
-54,138,-13.9485
-52,138,-14.1173
-50,138,-14.2341
-48,138,-14.3025
-46,138,-14.3297
-44,138,-14.3247
-42,138,-14.2967
-40,138,-14.2548
-38,138,-14.2066
-36,138,-14.1588
-34,138,-14.117
-32,138,-14.0865
-30,138,-14.0726
-28,138,-14.0808
-26,138,-14.1174
-24,138,-14.1892
-22,138,-14.304
-20,138,-14.47
-18,138,-14.6959
-16,138,-14.9907
-14,138,-15.3636
-12,138,-15.8235
-10,138,-16.3783
-8,138,-17.0334
-6,138,-17.7891
-4,138,-18.6342
-2,138,-19.5354
0,138,-20.4206
2,138,-21.1638
4,138,-21.6008
6,138,-21.6084
8,138,-21.1978
10,138,-20.5054
12,138,-19.6933
14,138,-18.8794
16,138,-18.1291
18,138,-17.4709
20,138,-16.9131
22,138,-16.453
24,138,-16.0827
26,138,-15.7916
28,138,-15.5677
30,138,-15.3984
32,138,-15.2708
34,138,-15.1729
36,138,-15.0935
38,138,-15.0232
40,138,-14.9553
42,138,-14.8853
44,138,-14.8114
46,138,-14.7342
48,138,-14.6557
50,138,-14.579
52,138,-14.5075
54,138,-14.4443
56,138,-14.3925
58,138,-14.3543
60,138,-14.3317
62,138,-14.3263
64,138,-14.3394
66,138,-14.3717
68,138,-14.4239
70,138,-14.4959
72,138,-14.587
74,138,-14.6956
76,138,-14.819
78,138,-14.9532
80,138,-15.0929
82,138,-15.2315
84,138,-15.3618
86,138,-15.476
88,138,-15.567
90,138,-15.6289
-90,140,-9.64408
-88,140,-9.65531
-86,140,-9.69868
-84,140,-9.77478
-82,140,-9.88408
-80,140,-10.027
-78,140,-10.2035
-76,140,-10.4135
-74,140,-10.6562
-72,140,-10.9302
-70,140,-11.233
-68,140,-11.5614
-66,140,-11.9106
-64,140,-12.2745
-62,140,-12.6453
-60,140,-13.0141
-58,140,-13.3708
-56,140,-13.7052
-54,140,-14.0077
-52,140,-14.2705
-50,140,-14.4884
-48,140,-14.6594
-46,140,-14.785
-44,140,-14.8691
-42,140,-14.9178
-40,140,-14.9381
-38,140,-14.9372
-36,140,-14.9226
-34,140,-14.9013
-32,140,-14.8803
-30,140,-14.8665
-28,140,-14.8673
-26,140,-14.8901
-24,140,-14.9427
-22,140,-15.0331
-20,140,-15.1694
-18,140,-15.3596
-16,140,-15.6116
-14,140,-15.9326
-12,140,-16.329
-10,140,-16.8056
-8,140,-17.3641
-6,140,-18.0009
-4,140,-18.7028
-2,140,-19.4404
0,140,-20.1596
2,140,-20.7771
4,140,-21.1894
6,140,-21.3111
8,140,-21.1222
10,140,-20.6816
12,140,-20.0898
14,140,-19.4419
16,140,-18.8048
18,140,-18.2172
20,140,-17.697
22,140,-17.2497
24,140,-16.8726
26,140,-16.559
28,140,-16.2994
30,140,-16.0831
32,140,-15.8991
34,140,-15.7368
36,140,-15.5871
38,140,-15.4427
40,140,-15.2986
42,140,-15.1525
44,140,-15.0043
46,140,-14.856
48,140,-14.7106
50,140,-14.5717
52,140,-14.4432
54,140,-14.3282
56,140,-14.2297
58,140,-14.1497
60,140,-14.0898
62,140,-14.0508
64,140,-14.0333
66,140,-14.037
68,140,-14.0614
70,140,-14.1055
72,140,-14.1673
74,140,-14.2446
76,140,-14.3339
78,140,-14.431
80,140,-14.5311
82,140,-14.6285
84,140,-14.7172
86,140,-14.7916
88,140,-14.8463
90,140,-14.8775
-90,142,-9.37691
-88,142,-9.39576
-86,142,-9.44569
-84,142,-9.5271
-82,142,-9.64031
-80,142,-9.78557
-78,142,-9.96294
-76,142,-10.1723
-74,142,-10.413
-72,142,-10.6843
-70,142,-10.9844
-68,142,-11.3113
-66,142,-11.6616
-64,142,-12.0313
-62,142,-12.4152
-60,142,-12.8068
-58,142,-13.1988
-56,142,-13.5831
-54,142,-13.9513
-52,142,-14.295
-50,142,-14.6069
-48,142,-14.8811
-46,142,-15.1139
-44,142,-15.3035
-42,142,-15.4508
-40,142,-15.5585
-38,142,-15.6312
-36,142,-15.6748
-34,142,-15.6961
-32,142,-15.703
-30,142,-15.7037
-28,142,-15.707
-26,142,-15.7216
-24,142,-15.7563
-22,142,-15.8199
-20,142,-15.9203
-18,142,-16.0652
-16,142,-16.2613
-14,142,-16.514
-12,142,-16.8277
-10,142,-17.2041
-8,142,-17.6421
-6,142,-18.1357
-4,142,-18.6719
-2,142,-19.2274
0,142,-19.7663
2,142,-20.2392
4,142,-20.5891
6,142,-20.7664
8,142,-20.7475
10,142,-20.5452
12,142,-20.2027
14,142,-19.7749
16,142,-19.3121
18,142,-18.8516
20,142,-18.4168
22,142,-18.0197
24,142,-17.664
26,142,-17.3477
28,142,-17.0655
30,142,-16.81
32,142,-16.573
34,142,-16.3469
36,142,-16.1255
38,142,-15.9044
40,142,-15.6814
42,142,-15.4567
44,142,-15.2322
46,142,-15.0113
48,142,-14.7979
50,142,-14.596
52,142,-14.4094
54,142,-14.2412
56,142,-14.0939
58,142,-13.969
60,142,-13.8676
62,142,-13.7899
64,142,-13.7355
66,142,-13.7037
68,142,-13.693
70,142,-13.7016
72,142,-13.7272
74,142,-13.7667
76,142,-13.8168
78,142,-13.8734
80,142,-13.9322
82,142,-13.9886
84,142,-14.0381
86,142,-14.0763
88,142,-14.0997
90,142,-14.1059
-90,144,-9.1897
-88,144,-9.21483
-86,144,-9.26961
-84,144,-9.35429
-82,144,-9.46908
-80,144,-9.61411
-78,144,-9.78941
-76,144,-9.99482
-74,144,-10.23
-72,144,-10.4942
-70,144,-10.7865
-68,144,-11.1052
-66,144,-11.4484
-64,144,-11.8133
-62,144,-12.1965
-60,144,-12.5935
-58,144,-12.9995
-56,144,-13.4084
-54,144,-13.8137
-52,144,-14.2084
-50,144,-14.5853
-48,144,-14.9372
-46,144,-15.2578
-44,144,-15.5416
-42,144,-15.7846
-40,144,-15.9847
-38,144,-16.1422
-36,144,-16.2592
-34,144,-16.3403
-32,144,-16.392
-30,144,-16.4221
-28,144,-16.4398
-26,144,-16.4545
-24,144,-16.4758
-22,144,-16.5128
-20,144,-16.5738
-18,144,-16.6663
-16,144,-16.7961
-14,144,-16.9678
-12,144,-17.1841
-10,144,-17.4454
-8,144,-17.7497
-6,144,-18.0913
-4,144,-18.4602
-2,144,-18.8416
0,144,-19.2148
2,144,-19.5546
4,144,-19.8332
6,144,-20.0255
8,144,-20.1142
10,144,-20.0951
12,144,-19.9774
14,144,-19.7806
16,144,-19.5287
18,144,-19.2445
20,144,-18.9465
22,144,-18.6471
24,144,-18.3532
26,144,-18.067
28,144,-17.7875
30,144,-17.5115
32,144,-17.2353
34,144,-16.9556
36,144,-16.6703
38,144,-16.379
40,144,-16.0832
42,144,-15.7859
44,144,-15.4912
46,144,-15.2037
48,144,-14.9281
50,144,-14.6686
52,144,-14.4288
54,144,-14.2115
56,144,-14.0185
58,144,-13.851
60,144,-13.7093
62,144,-13.593
64,144,-13.5014
66,144,-13.4331
68,144,-13.3861
70,144,-13.3583
72,144,-13.3469
74,144,-13.3491
76,144,-13.3613
78,144,-13.3801
80,144,-13.4016
82,144,-13.4223
84,144,-13.4386
86,144,-13.4475
88,144,-13.4466
90,144,-13.4343
-90,146,-9.12382
-88,146,-9.15409
-86,146,-9.21233
-84,146,-9.29867
-82,146,-9.41322
-80,146,-9.55601
-78,146,-9.72696
-76,146,-9.92588
-74,146,-10.1524
-72,146,-10.406
-70,146,-10.6858
-68,146,-10.9907
-66,146,-11.3192
-64,146,-11.6692
-62,146,-12.0385
-60,146,-12.4238
-58,146,-12.8217
-56,146,-13.2277
-54,146,-13.6371
-52,146,-14.0442
-50,146,-14.443
-48,146,-14.827
-46,146,-15.1896
-44,146,-15.5243
-42,146,-15.8251
-40,146,-16.0872
-38,146,-16.3074
-36,146,-16.4843
-34,146,-16.6193
-32,146,-16.7158
-30,146,-16.7797
-28,146,-16.8186
-26,146,-16.8409
-24,146,-16.856
-22,146,-16.8725
-20,146,-16.8987
-18,146,-16.9418
-16,146,-17.0075
-14,146,-17.1001
-12,146,-17.2222
-10,146,-17.3748
-8,146,-17.5567
-6,146,-17.7647
-4,146,-17.9937
-2,146,-18.2361
0,146,-18.4822
2,146,-18.7208
4,146,-18.9398
6,146,-19.1274
8,146,-19.2735
10,146,-19.3711
12,146,-19.4171
14,146,-19.4123
16,146,-19.3603
18,146,-19.2669
20,146,-19.1378
22,146,-18.9781
24,146,-18.7911
26,146,-18.5788
28,146,-18.342
30,146,-18.081
32,146,-17.7964
34,146,-17.4899
36,146,-17.1645
38,146,-16.8246
40,146,-16.4755
42,146,-16.1236
44,146,-15.7751
46,146,-15.4361
48,146,-15.1119
50,146,-14.8068
52,146,-14.5244
54,146,-14.2669
56,146,-14.036
58,146,-13.8323
60,146,-13.6556
62,146,-13.5054
64,146,-13.3804
66,146,-13.2789
68,146,-13.1988
70,146,-13.1378
72,146,-13.0932
74,146,-13.0621
76,146,-13.0413
78,146,-13.0278
80,146,-13.0183
82,146,-13.01
84,146,-13.0001
86,146,-12.9864
88,146,-12.9672
90,146,-12.9416
-90,148,-9.21568
-88,148,-9.25008
-86,148,-9.31053
-84,148,-9.39709
-82,148,-9.50971
-80,148,-9.6483
-78,148,-9.81265
-76,148,-10.0024
-74,148,-10.2172
-72,148,-10.4563
-70,148,-10.7189
-68,148,-11.0038
-66,148,-11.3098
-64,148,-11.6351
-62,148,-11.9776
-60,148,-12.3347
-58,148,-12.7036
-56,148,-13.0806
-54,148,-13.4619
-52,148,-13.8429
-50,148,-14.2186
-48,148,-14.5837
-46,148,-14.9324
-44,148,-15.259
-42,148,-15.5581
-40,148,-15.8247
-38,148,-16.055
-36,148,-16.2467
-34,148,-16.3993
-32,148,-16.5144
-30,148,-16.5953
-28,148,-16.6474
-26,148,-16.6771
-24,148,-16.6916
-22,148,-16.6982
-20,148,-16.704
-18,148,-16.7154
-16,148,-16.7378
-14,148,-16.7756
-12,148,-16.8319
-10,148,-16.9086
-8,148,-17.0064
-6,148,-17.1249
-4,148,-17.2626
-2,148,-17.4167
0,148,-17.5838
2,148,-17.7596
4,148,-17.9393
6,148,-18.1176
8,148,-18.2894
10,148,-18.4493
12,148,-18.5923
14,148,-18.7137
16,148,-18.8089
18,148,-18.8736
20,148,-18.9033
22,148,-18.8938
24,148,-18.8408
26,148,-18.7411
28,148,-18.5926
30,148,-18.395
32,148,-18.1506
34,148,-17.864
36,148,-17.5421
38,148,-17.1934
40,148,-16.8272
42,148,-16.4528
44,148,-16.0788
46,148,-15.7128
48,148,-15.3611
50,148,-15.0287
52,148,-14.7192
54,148,-14.435
56,148,-14.1775
58,148,-13.9474
60,148,-13.7443
62,148,-13.5675
64,148,-13.4157
66,148,-13.2871
68,148,-13.1797
70,148,-13.0911
72,148,-13.0189
74,148,-12.9602
76,148,-12.9125
78,148,-12.8728
80,148,-12.8387
82,148,-12.8076
84,148,-12.7775
86,148,-12.7467
88,148,-12.714
90,148,-12.6787
-90,150,-9.4989
-88,150,-9.53645
-86,150,-9.59783
-84,150,-9.68297
-82,150,-9.79169
-80,150,-9.92369
-78,150,-10.0786
-76,150,-10.2558
-74,150,-10.4547
-72,150,-10.6743
-70,150,-10.9137
-68,150,-11.1714
-66,150,-11.446
-64,150,-11.7356
-62,150,-12.038
-60,150,-12.3508
-58,150,-12.671
-56,150,-12.9956
-54,150,-13.3209
-52,150,-13.6432
-50,150,-13.9583
-48,150,-14.2621
-46,150,-14.5502
-44,150,-14.8184
-42,150,-15.0631
-40,150,-15.2809
-38,150,-15.4696
-36,150,-15.6276
-34,150,-15.755
-32,150,-15.8528
-30,150,-15.9235
-28,150,-15.9706
-26,150,-15.9983
-24,150,-16.0118
-22,150,-16.0161
-20,150,-16.0164
-18,150,-16.0176
-16,150,-16.024
-14,150,-16.0395
-12,150,-16.0672
-10,150,-16.1095
-8,150,-16.1682
-6,150,-16.2443
-4,150,-16.3382
-2,150,-16.4498
